,comment_id,comment_url,commenter_id,commenter_url,commenter_name,commenter_meta,comment_text,comment_time,comment_image,comment_reactors,comment_reactions,comment_reaction_count,replies
0,1061064065093152,https://facebook.com/1061064065093152,100064623192769,https://facebook.com/edmvco?eav=AfYeMqh7p8OHnbV9kBR3N_8wn28NlftEJGhPqi2RraLX4i_ySnf01IvcZqX9L9Ai7u0&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,EDM Vietnam Community,Tác giả,"Tuần Lễ Âm Nhạc Việt Nam - Vietnam Music Week 2023: Hội thảo Kinh doanh âm nhạc Việt Nam & Biểu diễn nhạc sống
🕘 Thời gian: 20 - 24.11.2023
📍 Địa điểm: Nhà hát VOH Music One, P. Đa Kao, Quận 1, Thành Phố Hồ Chí Minh
🎫 Mua vé tại: https://
ticketbox.vn/
event/
vietnam-music-we
ek-87438",2023-09-25,https://ticketbox.vn/event/vietnam-music-week-87438?fbclid=IwAR2IbOPA_WF-3kcd32tN-jG25eBJikFPb1j9JZwZIvd42wXfv5Ysae9ASXk,[],0,0.0,[]
1,746007517389746,https://facebook.com/746007517389746,100004233820245,https://facebook.com/thanhluan10497?eav=Afavm_v3aoVLzxcudBXDl8ce2mx45ZoSx906anSK1wuST6gmRLIJBIgoFnWJ5K9kYig&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Nguyễn Thành Luân,Người xem,Nguyễn Thành Luân,2023-09-25,https://scontent-iad3-2.xx.fbcdn.net/v/t39.1997-6/363366762_1628291841027388_5299236232863092238_n.webp?stp=cp0_dst-png_s110x80&_nc_cat=111&ccb=1-7&_nc_sid=fc3f23&efg=eyJpIjoidCJ9&_nc_ohc=mJNEXxZaG7oAX-1d77a&_nc_ht=scontent-iad3-2.xx&oh=00_AfCiJFM_HnrncyaJg-wo0BCdhsDLlNkq4-2B9D7fwYskCA&oe=65649306,[],0,0.0,[]
2,1587591868715101,https://facebook.com/1587591868715101,100004028093197,https://facebook.com/profile.php?id=100004028093197&eav=AfZ2msOs_OrwCFB0w8I-BrF0a7-XOcF_T5aziNQ9DpkI636iBQX7m2fWL0_Zbc7vhDc&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Duy Minh,Người xem,Duy Minh,2023-09-25,https://media2.giphy.com/media/dU03jW3KgknVAq9uhe/giphy.gif?cid=120c0147mcpc0bv22vv9eh677cc7219pimzanstokd1i73mv&rid=giphy.gif&fbclid=IwAR3DJUPsxFD018VgpzIQl1MrPptvlOMsVU5ESHLWI6lfBZw_NBv9L4EFcjg,[],0,0.0,[]
3,865432821690369,https://facebook.com/865432821690369,100064623192769,https://facebook.com/edmvco?eav=AfY-7w2v2_zcL-jawC6BuqNj1SWu4xO9sdAjyrVFAYIPi82WDxaKIVJiI64pwF4cErU&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,EDM Vietnam Community,Tác giả,Sắp được gặp idol rồi 🤭,2023-09-25,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfAGZ8yKHB4kMQI1R8fXgyzVJUje5KeeKxCipbF64SFcqg&oe=6586CEB9&_nc_sid=7da55a,"[{'name': 'Nga Phạm', 'link': 'https://facebook.com/profile.php?id=100036935145940&eav=AfaKOc5qOy45j_Rucq6GgaIRegWd4IdipSu1EWtPjh5Rc-Aw6-g7F1w5hVYAdt9dj9E&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,"[{'comment_id': '1960983700954033', 'comment_url': 'https://facebook.com/1960983700954033', 'commenter_id': '100087082511117', 'commenter_url': 'https://facebook.com/profile.php?id=100087082511117&eav=AfaWyfQEkMIic3psvWjf3o6AqSIuMRk6n6CSx5mRP49K_VHmilQcsobkZiQH0-3AqKU&fref=nf&rc=p&__tn__=%7ER&paipv=0', 'commenter_name': 'Làm Giàu Không KHó', 'commenter_meta': None, 'comment_text': 'Iphone 14 promaxx đang slae 4.999k nè:\nshope.ee/\n8KOnboqTlT', 'comment_time': None, 'comment_image': 'http://shope.ee/8KOnboqTlT?fbclid=IwAR110rvv3r7kD8ODnAKeuZXWujGZBYrBWqJZYhu4_-AjTYnG4-lz0v91ANI', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
4,1783294532107184,https://facebook.com/1783294532107184,100005519463021,https://facebook.com/phamtamphong2101?eav=AfZuTj88-jJjEGnlU5xQSwIXXsZjleOrn5NebUsf2eANGN2v58_iWGw_JcP8g3WJHio&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Phạm Tâm Phong,Người xem,"Cho đi của anh, cụ thể là ném bánh vào mặt fan =))).",2023-09-25,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfC61w54lAvl8Ky4X2-e0Mm9dGdKwLcV5XIHnh8zOgP9uQ&oe=6586D967&_nc_sid=7da55a,"[{'name': 'EDM Vietnam Community', 'link': 'https://facebook.com/edmvco?eav=AfbPaSLwJm1TCM2sr5SiX89ufSOnYlyjKE0gltiD1A8_OFo5S5GAUj93lzMDmthsWRk&fref=pb&paipv=0', 'type': 'haha'}]",{'haha': 1},1.0,"[{'comment_id': '250765037713225', 'comment_url': 'https://facebook.com/250765037713225', 'commenter_id': '100064623192769', 'commenter_url': 'https://facebook.com/edmvco?eav=AfY-7w2v2_zcL-jawC6BuqNj1SWu4xO9sdAjyrVFAYIPi82WDxaKIVJiI64pwF4cErU&fref=nf&rc=p&refid=52&__tn__=%7ERR&paipv=0', 'commenter_name': 'EDM Vietnam Community', 'commenter_meta': 'Tác giả', 'comment_text': 'Phạm Tâm Phong từ thiện :))))', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
5,673366088246124,https://facebook.com/673366088246124,100001835956619,https://facebook.com/profile.php?id=100001835956619&eav=AfZWijqEG0Hhjp2n-91vCB680Uhq7HOBbUsrYPb4KoBwkUsIVO5YgYfpxC6ozYGgGHE&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Bùi Phong,Người xem,Có Devon Aoki nữa là bao ngầu 🙂,2023-09-25,0,[],0,0.0,[]
6,312623428282465,https://facebook.com/312623428282465,100004329305435,https://facebook.com/piq1108?eav=AfbPfjhWRUGGtuG-EIJU94yZsjcewXOFyo_Q9qrtDRvM3EwszWrnB1_Vrh-wAjUJrvg&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,Minh Quân,Người xem,Cho nhiều bánh hơn hả anh Sờ ti vi ơ ơi,2023-09-25,0,[],0,0.0,[]
7,1409910569592689,https://facebook.com/1409910569592689,100034381972805,https://facebook.com/profile.php?id=100034381972805&eav=AfYakrOCJHl4wlPmpgUGBcRp8bHl-RTHp9YqCU8QOXpGzVVaI41jBKFUrnaPErRVa9Q&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Nguyễn Tuấn Ngọc,Người xem,Cụ thể là cho ăn bánh 🎂🍰🧁,2023-09-25,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfC61w54lAvl8Ky4X2-e0Mm9dGdKwLcV5XIHnh8zOgP9uQ&oe=6586D967&_nc_sid=7da55a,"[{'name': 'Nga Phạm', 'link': 'https://facebook.com/profile.php?id=100036935145940&eav=AfYQrq9NRCIQVn4HPVncVNle2LI1G4xI8Hawf-M3aD3dj3g3fTb1qVtx2H3pLRZbA2M&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Tung Anh Trinh', 'link': 'https://facebook.com/tunganh.trinh.583?eav=AfauKV5_0NLBQZM1TVV6EAUuZy7rdB0tXLlU_iyVCGXo8Mo7ap5zj4XnHao-EiFafo4&fref=pb&paipv=0', 'type': 'haha'}]",{'haha': 2},2.0,"[{'comment_id': '286565541038161', 'comment_url': 'https://facebook.com/286565541038161', 'commenter_id': '100094392998272', 'commenter_url': 'https://facebook.com/profile.php?id=100094392998272&eav=AfaMwiYTiEoGhDd-cr3JgvNL5gyeiz74_AmgX4y43BDDHl0fYJrfCSAblPvogiCzOig&fref=nf&rc=p&__tn__=%7ER&paipv=0', 'commenter_name': 'Giải Ngân Éstee Lauder Việt Nam 62716685', 'commenter_meta': None, 'comment_text': 'Này cute lắm 🥰', 'comment_time': None, 'comment_image': 'https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/404874433_195534886936277_9117096697590179721_n.jpg?stp=cp0_dst-jpg_e15_q65_s206x206&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=i5XaXj0dx0oAX8C6AyF&_nc_ht=scontent-iad3-1.xx&oh=00_AfAkwMr-Fv3y9CML5TLp2-pPvFy_GyHP_fvcq1WElJdcJA&oe=65646520', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}, {'comment_id': '218552934597054', 'comment_url': 'https://facebook.com/218552934597054', 'commenter_id': '100036935145940', 'commenter_url': 'https://facebook.com/profile.php?id=100036935145940&eav=Afaiq0JObpFpGsEJtB7dilRUUQUmRl9MXDt2Jv7ltwK2IaQcgco1JM0c4-AlggdAVs4&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Nga Phạm', 'commenter_meta': 'Fan cứng', 'comment_text': 'Nguyễn Tuấn Ngọc )))))', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
8,1288642748513207,https://facebook.com/1288642748513207,100037035819566,https://facebook.com/profile.php?id=100037035819566&eav=AfbPXXsHaYXwO4GfrRLR3QOTYncK3tDbapsPLEpZWB1wy8QPXv9AA1yytJbG1_o5NvU&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Như Thảo,Người xem,Làm dj giàu vậy s,2023-09-25,0,[],0,0.0,[]
9,3545629529018818,https://facebook.com/3545629529018818,100011143785244,https://facebook.com/NgocTrinh.36?eav=AfbmtzYpKIWQ0PzmkIfXT1HvcP7uvc2f0hZtb44T80noRLfK9i2PIqQpS6z_gFLwXB8&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Ngọc Trình,Fan cứng,Cho bánh,2023-09-25,0,[],0,0.0,[]
10,1058093508969804,https://facebook.com/1058093508969804,100036935145940,https://facebook.com/profile.php?id=100036935145940&eav=AfZpgulDmU-Asj01sC77XJLLTRZL3sLfJmRpzIfoJ8uGFKJ97Vf1tZLeb4JqefSyb_k&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Nga Phạm,Fan cứng,Cho fan ăn bánh,2023-09-25,0,[],0,0.0,[]
11,1002554197493256,https://facebook.com/1002554197493256,100064623192769,https://facebook.com/edmvco?eav=AfZG0TXWfJv5XkesjKa6-9AsRzmX-RQsmewU63TfCP1B8XrtA4D3mxTpSS0gnHkjJr4&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,EDM Vietnam Community,Tác giả,Tiết mục xin nhạc bắt đầu 😮‍💨,2023-09-25,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfAGZ8yKHB4kMQI1R8fXgyzVJUje5KeeKxCipbF64SFcqg&oe=6586CEB9&_nc_sid=7da55a,"[{'name': 'Người Này Không Tên', 'link': 'https://facebook.com/profile.php?id=100083699507857&eav=AfYm5WsEJ3IUDC5G14Z-S2M54lFtPmIRoHoQgHSXGd_akWmaCViUdynETBh4FDv1HhE&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Minh Thành', 'link': 'https://facebook.com/profile.php?id=100055351696033&eav=AfZZjsjQKCs_PKAJcP7QInDd0tZ32uOTTz1VB6oBqkedztOpqDoMJiNy3owxnpuFWvQ&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Sơn Nguyễn', 'link': 'https://facebook.com/profile.php?id=100038207134872&eav=AfY23WlkHEvW7edS9LeSD_k9m_dWDXbdfJCQdtErXpWL_6eLPZewFOjfcD3vwnKIvG8&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Nga Phạm', 'link': 'https://facebook.com/profile.php?id=100036935145940&eav=AfYMbAg0T0sq2C0YfSwpMOB9yZ_zxpR0AJe96y_hkPvUguZ1BoqPFF0GpeDB8qU0boE&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Minh Tâm', 'link': 'https://facebook.com/profile.php?id=100030280502965&eav=AfYk9vv8uutYlyYziN0DzAJu3gR7o0jhIqGK-xbCAcxBUqdhy6ONIyVQEKDpRfmMguo&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Đức Nguyễn', 'link': 'https://facebook.com/nguyenhoangduc171298?eav=Afa5XG3zL7pRDrko3tr6divmMka-Cbh7JFdtB5mdh9BPAbBlYbp3oTO5f7MdZzWO5d8&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Phong Phú', 'link': 'https://facebook.com/phongphu98Arianator?eav=AfawQGbaceHL-0Sn49MzDuerW5nPF1MSzgUTHVDslz2hYcw-n-7qSFXeQ1rF6UFcKFE&fref=pb&paipv=0', 'type': 'like'}]",{'like': 7},7.0,[]
12,740702328094991,https://facebook.com/740702328094991,100017248694679,https://facebook.com/ao.quan.374?eav=AfYZE5XytYO2FQSDbXQup-0q3OrNakp4M-5p_WZwOnsNHGZirLBVjIFQ7AqwQYS3X3E&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Tuấn Lê,Người xem,The end - Day 7,2023-09-25,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_0KlxkBZwTJgSV9p2pDQkaZcuO9nFP4R72nyZmCnWKIxG_MSUbtZ_uBFHkKhQVvjgeou7ijfWCAKaRfSRFqQS9RcziMUL4BTtfpxJ2KfylUgpq.png?ccb=10-5&oh=00_AfDTMeiMHHvLDiwh3qBrg5xgG6UeVPLuPBOeWnQuzDryHw&oe=6586ABD3&_nc_sid=7da55a,"[{'name': 'EDM Vietnam Community', 'link': 'https://facebook.com/edmvco?eav=Afa-Cqk2RPoU8t74HRiFBIC3CTPWjCDQBySaUkPhjyyxjOKno2ZSvQp20rKQWu-G6Xo&fref=pb&paipv=0', 'type': 'wow'}]",{'wow': 1},1.0,[]
13,344553874940971,https://facebook.com/344553874940971,100007690879206,https://facebook.com/profile.php?id=100007690879206&eav=AfZrIO8AbAm7IHukts4krMk40U74AF7KHWZR1TVGQIjtTzaKDQHSaJPNDfwPnI5WrBI&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,Lê Minh Đức,Fan cứng,"Animals-Martin Garrix
Nghe xong đảm bảo dễ ngủ:)))",2023-09-25,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfC61w54lAvl8Ky4X2-e0Mm9dGdKwLcV5XIHnh8zOgP9uQ&oe=6586D967&_nc_sid=7da55a,"[{'name': 'EDM Vietnam Community', 'link': 'https://facebook.com/edmvco?eav=AfYVKuvXdHOW0Wgv87w0AWkCXP1GabPeirWDv6fiewDTsOw74cK4VOz6qPeQ_-BMvCo&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Minh Thành', 'link': 'https://facebook.com/profile.php?id=100055351696033&eav=AfZQiKQQcAId_nSwFWIl9LfhOW2xVTqjd6kOmtbyn41NDkBnfjo_8xsREJAfzxFhHU0&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Hải Yến', 'link': 'https://facebook.com/haiyen.cute00?eav=AfZYOinNZuYV5Y6r2vOefkHTf03nDMAmEON7nNWbtTe_j0aJmgcts_j4tt6r0Guq4FY&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Nguyễn Đức Minh', 'link': 'https://facebook.com/profile.php?id=100022491390222&eav=AfZerttxLfG2kX-IIpgOxkt-RAWe6kXqkwZfj27IkgmGr5Pq3BMh8utsez0SqmAnCms&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Kiều Văn Nhân', 'link': 'https://facebook.com/nhaneriic1234?eav=AfYvdwVQ0Ab4XMaOdtKsOAqTG5rGdlaXr5EVACLfnvsTJSsp4LQA0O8cMQ2LxOA4WTo&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Hoàng Phương Anh', 'link': 'https://facebook.com/phuonganh10021995?eav=Afa0BXWTNxqInwThMKrv6zczJnBz9WQIA7DmmVdFE3EsQnAK1tNesTrZ1NX8uboM3CU&fref=pb&paipv=0', 'type': 'haha'}]",{'haha': 6},6.0,"[{'comment_id': '718905743492726', 'comment_url': 'https://facebook.com/718905743492726', 'commenter_id': '100064623192769', 'commenter_url': 'https://facebook.com/edmvco?eav=AfZG0TXWfJv5XkesjKa6-9AsRzmX-RQsmewU63TfCP1B8XrtA4D3mxTpSS0gnHkjJr4&fref=nf&rc=p&refid=52&__tn__=%7ERR&paipv=0', 'commenter_name': 'EDM Vietnam Community', 'commenter_meta': 'Tác giả', 'comment_text': 'Lê Minh Đức dễ ngủ dữ chưa', 'comment_time': None, 'comment_image': 'https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfC61w54lAvl8Ky4X2-e0Mm9dGdKwLcV5XIHnh8zOgP9uQ&oe=6586D967&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Lê Minh Đức', 'link': 'https://facebook.com/profile.php?id=100007690879206&eav=AfbUlxqUWcRcuiwM0g0Cuj5UGbCh7aEhqDd6JJcXrd_l1gvK3_HDbdi7jQB6ClC06s8&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'haha': 1}, 'comment_reaction_count': 1}, {'comment_id': '729064588586073', 'comment_url': 'https://facebook.com/729064588586073', 'commenter_id': '100007690879206', 'commenter_url': 'https://facebook.com/profile.php?id=100007690879206&eav=AfbyVc6Xq0HgfhcunE7XHB6SZLL-GWBEUyg8yqLsNv5BCNZjfle4CIahKjJ2nCMYNvA&fref=nf&rc=p&__tn__=%7ER&paipv=0', 'commenter_name': 'Lê Minh Đức', 'commenter_meta': 'Fan cứng', 'comment_text': 'EDM Vietnam Community dễ ngủ zữ gòi đóoo:)))', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}, {'comment_id': '852126993057856', 'comment_url': 'https://facebook.com/852126993057856', 'commenter_id': '100028310210742', 'commenter_url': 'https://facebook.com/haiyen.cute00?eav=AfY0VImWG1XkKpqgowz3rmHjPnpcdxSVpLz1dUhCHfg_HK9utfbTEaTuPOt0OXzy5Q0&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Hải Yến', 'commenter_meta': None, 'comment_text': 'Lê Minh Đức nghe xong hóa thú luôn :)))', 'comment_time': None, 'comment_image': 'https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfC61w54lAvl8Ky4X2-e0Mm9dGdKwLcV5XIHnh8zOgP9uQ&oe=6586D967&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Nguyễn Đức Minh', 'link': 'https://facebook.com/profile.php?id=100022491390222&eav=AfarDOu0hDEHkjzsjJv5z3momS5a2nIa1ink6TYEniG0miru4UVUdRgUo5vmjjpNjAQ&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Lê Minh Đức', 'link': 'https://facebook.com/profile.php?id=100007690879206&eav=AfYjTcPUMt1V0VQ8MSF4D11ofETXXrTfEPO4ICGmLTB0ovE1RnBgB7KkzRjkIAf-Gi0&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'haha': 2}, 'comment_reaction_count': 2}]"
14,1287557831906530,https://facebook.com/1287557831906530,100056885544865,https://facebook.com/profile.php?id=100056885544865&eav=Afa2xB0bu3OMaJX7764kOjZQ1-HAtt6MAjXV1r98MIkKaSxwGOyLmxf5h31VhImepaE&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Linh Nga Thai,Người xem,Nhạc Lost Frequencies cũng ok đó,2023-09-25,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfAGZ8yKHB4kMQI1R8fXgyzVJUje5KeeKxCipbF64SFcqg&oe=6586CEB9&_nc_sid=7da55a,"[{'name': 'Bùi Ái Linh', 'link': 'https://facebook.com/land.ice.96?eav=Afb-wCX3PpjbOAYYfdlw-vzPNo5EflAfITlxIS2AZQY7yK8Nhxb7UG5QCWxHdKobWC4&fref=pb&paipv=0', 'type': 'like'}, {'name': 'EDM Vietnam Community', 'link': 'https://facebook.com/edmvco?eav=AfaJPjTgeoHbK7e5mLCtGTw5U5eX7WFMLTfTMjZrKQK93-27hAiIH3E7ZYXaLfxVL0Y&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Minh Thành', 'link': 'https://facebook.com/profile.php?id=100055351696033&eav=AfYGpJZv2uNsvEliAtPQC-fVZE76wGn4cE1GPy_qmWTNOQm53rZ4jLiyXgq-ezLSbfc&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Bi Nguyen', 'link': 'https://facebook.com/profile.php?id=100006552497431&eav=AfZkwbAv3n6gsvTn75Fhy9gzVNXEXJqk96autN6B8GPLB-SObpn-Sy2lTvcC-OMxbLE&fref=pb&paipv=0', 'type': 'like'}]",{'like': 4},4.0,"[{'comment_id': '249534724805523', 'comment_url': 'https://facebook.com/249534724805523', 'commenter_id': '100064623192769', 'commenter_url': 'https://facebook.com/edmvco?eav=AfZG0TXWfJv5XkesjKa6-9AsRzmX-RQsmewU63TfCP1B8XrtA4D3mxTpSS0gnHkjJr4&fref=nf&rc=p&refid=52&__tn__=%7ERR&paipv=0', 'commenter_name': 'EDM Vietnam Community', 'commenter_meta': 'Tác giả', 'comment_text': 'Linh Nga Thai Nảy giờ mới thấy được 1 người có tâm :((((', 'comment_time': None, 'comment_image': 'https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfC61w54lAvl8Ky4X2-e0Mm9dGdKwLcV5XIHnh8zOgP9uQ&oe=6586D967&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Linh Nga Thai', 'link': 'https://facebook.com/profile.php?id=100056885544865&eav=AfbxTT0Uj1wGGFKFkCIhQ6uxYbHFHPkx6MWSpBuQKyfACIuyR9mQPMh-zOkccrNK0F8&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Minh Thành', 'link': 'https://facebook.com/profile.php?id=100055351696033&eav=Afbbc_uWoRLtQwHMlby6GJ5yzfwz35BZtGse2vjkpIYcfyTI7cGBtXaFFHblae3QXNA&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Phúc Nhuần', 'link': 'https://facebook.com/nhuansuper?eav=AfaElspZttTsBrWMbGHwcggElVWvx-6YyeXTmOlSfrjvt1nVX6vHMp-Pj5GsyQKS_S8&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'haha': 3}, 'comment_reaction_count': 3}]"
